SYMBOL;GENENAME;GSM2696758;GSM2696759;GSM2696760;GSM2696761;GSM2696762;GSM2696763;GSM2696764;GSM2696765;GSM2696766;GSM2696767;GSM2696768;GSM2696769;GSM2696770
ABCB4;ATP binding cassette subfamily B member 4;3.26443200503776;3.13516640442168;3.07514999568349;3.16979464514847;3.16979464514847;3.27910106423643;3.16498642015959;3.16979464514847;3.24742114911803;3.1957278852141;3.16979464514847;3.16875505371997;2.99078234159939
KMT2E;lysine methyltransferase 2E (inactive);10.4519692109508;10.2830313526217;10.1333466983159;10.1111298069614;10.1111298069614;10.2534194050972;10.1329689762581;10.0441149843314;10.0285502813542;10.1241532873781;9.54718871882942;9.62814206414983;9.45712410377296
RHBDD2;rhomboid domain containing 2;8.7460362924171;8.35129294480527;8.50111717685202;8.65894452770021;8.60684070289555;8.48035846593788;8.59632656375572;9.6009336532637;9.54272894428896;9.2627798498163;7.65972861249697;9.35474908283994;9.08457856895597
SOX8;SRY-box transcription factor 8;5.36517910110021;5.29260706220502;5.61552667679706;5.71455651334048;5.48683191966123;5.17759070547937;5.53380019620453;5.51194408520907;5.57962574266217;5.91778462210794;5.64938105385614;5.77728290980967;5.84672821450288
SOX8;SRY-box transcription factor 8;4.04679275941156;3.83268060770035;4.36720924412016;3.94566506483625;4.28442434424063;4.32643112179315;3.97890850247909;4.2177422259074;4.2177422259074;4.11638534800684;4.66517958357421;4.41307564338327;4.14965895416621
ZNF195;zinc finger protein 195;5.86234893621085;6.04945395994101;5.94354075849201;5.7278310296597;5.65604346413531;5.93647970714537;6.21337599061734;5.47493214727144;5.23074536590283;6.11142653717783;6.41434728862607;6.47618489053278;6.37930656009971
MYCBP2;MYC binding protein 2;8.18691202161821;8.05129349128109;8.03950523187351;8.09324521834312;8.12403872624067;8.13544277297239;8.21595163962096;7.98037333663318;7.92082296355506;8.12403872624067;8.01610505781083;8.39168705328617;8.42204800909202
FBXL3;F-box and leucine rich repeat protein 3;8.3970648278929;8.54480908144412;8.43201560558911;8.51785504557361;8.548908086661;8.59208240472799;8.44301301043068;8.36224619912809;8.30592872549048;8.43764928809931;8.15832291909065;8.20845945101752;8.43201560558911
ITGAL;integrin subunit alpha L;3.99854516041627;4.00567023639631;3.94752116963589;4.43371561760731;3.99854516041627;4.05373290810391;3.72733725956221;3.99780979437609;4.10979787602949;4.02916304278725;4.37111157866397;3.79608632753008;3.90854983010401
PDK2;pyruvate dehydrogenase kinase 2;8.28139122786345;8.18426521166075;8.17762740441577;8.29911926556373;8.23113545362052;8.25724571984391;8.40824506195745;6.64708221926676;6.56253849862203;6.67681458412787;7.3514097765413;8.03273331207515;8.12948456744
ITGA3;integrin subunit alpha 3;8.50792511818309;8.39147408360799;8.40041506260669;8.67182575037936;8.46827669436647;8.47514357312229;8.42016341443271;7.40805728999189;7.37035214827272;6.97083023180456;7.37287170685293;8.3315808554965;8.80635400750046
ZFX;zinc finger protein X-linked;8.16070992471236;8.04953553597326;8.18138386186068;8.13933989038527;8.20579782983729;8.07023131137959;8.25821300548685;8.2994484712882;8.19915544138824;8.32592574479766;7.7691035025268;8.08766064986217;7.8639009293966
LAMP2;lysosomal associated membrane protein 2;10.8293694218313;10.5752162289144;10.6307816036455;10.5461535885897;10.5609216367203;10.5461535885897;10.7481981386794;10.5036237176394;10.4485798389911;10.3803467059048;10.6704974675303;10.5855339191013;10.403347287393
ITGA2B;integrin subunit alpha 2b;4.29197643398331;4.47899813092655;4.64791032207392;4.51426596073492;4.45356282310046;4.51959443592179;4.07558092921242;4.50121447673328;4.62153324150517;4.45719029854784;4.623989396667;4.35669656892159;4.28051247295906
ASB4;ankyrin repeat and SOCS box containing 4;3.00040988610907;2.95916759079869;2.86341391564847;3.12943360918452;3.3608100612524;3.08138524974998;3.00040988610907;3.31096155001843;3.00040988610907;2.86341391564847;3.12164772472141;3.00040988610907;2.93201172219953
GDE1;glycerophosphodiester phosphodiesterase 1;7.68518729471497;7.59874479545939;7.75972814719013;7.44620037081195;7.35023418088516;7.20666109540639;7.6542453958279;7.5714847731702;7.56505275000847;7.6542453958279;8.32721775371364;8.56763275422816;8.2725066909347
REX1BD;required for excision 1-B domain containing;6.59738126732109;6.43787535792371;6.68368060474015;6.30236679367566;6.25676595275789;6.46787074924239;6.42966040800366;5.77136882425126;6.04939572174631;5.78699221261936;6.54688227867511;6.79000553609809;6.58347342755879
CRLF1;cytokine receptor like factor 1;7.57769579734619;7.29876654006659;7.85006726343946;7.5336536855777;7.97116429188599;8.15362677587899;7.65440367164641;7.79858517698548;8.0098941556474;7.79427788480965;6.59829293114588;7.37198303160151;7.54260976605925
OSBPL7;oxysterol binding protein like 7;4.96366943126315;4.9764292221051;5.41233895781261;5.19589386987179;5.31468836678785;4.86846745702006;4.950830346429;4.52201165097325;4.96366943126315;4.9110405350364;4.96366943126315;5.04469705484483;4.96366943126315
TMEM98;transmembrane protein 98;7.27675622967858;7.24033757444111;7.63805813507306;7.47656093272374;7.1926694587509;7.2188257483435;7.57556299832327;6.70617173386623;6.72145022718097;6.4915513074986;7.0445823578562;7.51032336894024;7.25667408040676
MAP3K14;mitogen-activated protein kinase kinase kinase 14;4.25504511498122;4.42950571667903;4.77222492056315;4.36862252317527;4.33121777315966;4.37038712250089;4.31342597946822;4.45701860065951;4.41704993228396;4.52613295997846;4.23628912880163;4.61098886489821;4.61573398617925
ABCC8;ATP binding cassette subfamily C member 8;3.89064232567844;3.98782172911585;4.1893765941214;3.90822796212766;3.93105897094664;4.09561726267186;4.11624979900626;4.05690626732209;4.0054198204757;4.01862151087985;4.00310531826936;3.88370478458274;4.08462450315793
CACNG3;calcium voltage-gated channel auxiliary subunit gamma 3;3.49198322701371;3.07067168127645;3.55334011659565;3.05174618022713;3.37295035198075;3.13042522172196;3.22490600467099;3.24951187695739;3.19246598307459;3.31203216881226;3.40908514016777;3.15002316652496;3.23702758791725
TMEM132A;transmembrane protein 132A;6.03334094672976;5.95390690934985;6.16020144160763;6.24249345433517;6.08486961814383;6.1762062439139;5.95895360800073;6.35051804582203;6.11931866325011;6.26840410860996;6.09936657685166;5.95655683905988;5.77693036251547
AP2B1;adaptor related protein complex 2 subunit beta 1;9.35668270481808;9.06596767366561;9.2374626481209;9.45301807640923;9.30924283796201;9.20831843561521;9.55610196115351;9.10098325054212;9.14757372113741;8.95115142888768;8.73732771733585;9.69120653482854;9.65165204900499
TAC1;tachykinin precursor 1;2.58730359190792;2.75156936519882;2.89860713142119;2.66089831877699;2.578400864909;2.76794503251988;2.75960447769329;2.69958626867457;2.68021471325432;3.04406047246149;3.14004856924734;2.95896428407448;2.75156936519882
ZNF263;zinc finger protein 263;5.95664906155014;6.09887563104514;5.81152986717028;5.90605995317464;6.13664759393725;6.07316023655286;5.9183441773469;6.74119222439907;6.88594100034518;6.94237351973253;5.59453155874121;5.59170852388103;5.82575108367869
CX3CL1;C-X3-C motif chemokine ligand 1;4.52741738189447;4.70302857245539;4.78876717947444;4.64478667473564;4.70302857245539;4.79514126997705;4.26814413813123;4.52337334979593;4.72166921972156;4.72166921972156;4.99148663318442;4.85340555903976;4.5984231256238
SPATA20;spermatogenesis associated 20;6.42165475097304;6.22177823832911;6.48656545584046;6.64936004978657;6.64749014812444;6.37410285106535;6.56545359536702;5.42856748603542;5.45062451549437;5.16261391714901;5.76890564261755;6.89857000451039;6.4613651531397
CACNA1G;calcium voltage-gated channel subunit alpha1 G;4.16905442560547;4.16905442560547;4.30583174601871;4.17968222681856;4.29370188660532;4.07810582155355;4.10556706822107;4.11236198865963;4.22693590620171;4.07161870993892;4.52725481629106;4.16905442560547;4.17708506760417
TNFRSF12A;TNF receptor superfamily member 12A;8.97931924276681;8.72305620745225;8.9117365297707;8.72862626531932;8.85823181016123;8.45722750003829;8.88350923216914;9.97053535192723;9.92066357248882;9.46473539450782;8.02688586443377;9.74673482114852;10.0839217074498
DLX6;distal-less homeobox 6;6.59720124921743;6.39395916663919;6.47792479380771;6.3791842165963;6.07003197572748;6.29902180082923;6.57662671289844;5.80866431236544;5.7224558884603;6.25288283801751;5.6651604739765;6.69092244536022;6.55530819534562
MAP3K9;mitogen-activated protein kinase kinase kinase 9;3.87272075000806;3.8437356519823;3.94732697257173;3.96853108692005;3.81360098529326;3.99610587078658;3.87272075000806;3.81215684754979;3.82775127895064;3.9181196735159;3.81085966745351;3.89659035416815;3.75875469316173
RALA;RAS like proto-oncogene A;8.25415235522328;7.58417988214225;7.88650658256382;8.20604197299046;8.3374924593375;8.4008177644462;8.81791612137478;8.31100935486613;8.46598851063262;8.33538589360863;7.89618187316235;8.31740857974552;8.11337358982087
BAIAP2L1;BAR/IMD domain containing adaptor protein 2 like 1;6.82602217055597;6.53282447348357;6.51025216441788;7.66544565279503;8.03857520332174;8.03071830743318;7.84200737523915;7.66654522035196;7.63620230955575;7.62545488201517;6.70658413303853;7.9918123290266;8.07187226347324
KDM7A;lysine demethylase 7A;5.7594297180872;6.1124699566046;5.34992458115029;5.69654575114549;6.29204632199043;6.73926175544413;6.24528126351065;7.87921382513317;7.76458765836391;8.05616841088223;5.34682518846495;4.66613440149867;4.99771087237862
ETV1;ETS variant transcription factor 1;7.43129370347688;6.88991615504976;7.12117292173385;7.14046795025157;6.74614127674395;6.81942514366923;7.38062574384881;4.35107493276637;4.56294451597185;4.48051479665107;6.56899240412794;7.31740948164998;6.73868164919931
ALDH3B1;aldehyde dehydrogenase 3 family member B1;6.15793782463617;6.09560726446866;6.12459676546955;6.16800813626309;6.39184901771562;6.22525908767441;6.20815260768018;5.75572477150504;5.9503049363841;6.04005948584712;6.18395738289198;6.17030618050398;6.26849170423525
TTC22;tetratricopeptide repeat domain 22;3.69579066938424;3.40309639049276;3.75374000006113;3.6214906112332;3.84857932694059;3.51965652017899;3.70017756449019;3.44663419538579;3.71368279069096;3.27445545623715;3.79739227290723;3.65208279241936;3.60673120456514
PHTF2;putative homeodomain transcription factor 2;5.7708220870872;5.66527597364253;5.7596182715597;6.10992496092437;6.44906567423527;6.39090205288851;6.22003334955177;5.56691095693192;5.3993367948811;5.45364371000318;6.00458275129726;6.12734520408254;6.25963369728423
CCL26;C-C motif chemokine ligand 26;4.24164090014279;4.64262989549844;4.34193824779301;6.26526590985286;6.33871466815622;6.67588956912777;5.76856737866213;6.22174503072067;6.08178858422522;5.7840177701631;5.04861958167576;5.15079970409685;4.99829667708767
FARP2;FERM, ARH/RhoGEF and pleckstrin domain protein 2;5.73556019868784;5.97984330675556;5.60841370604451;5.7929000977408;6.01368491966221;5.9285491827612;6.1910790881679;5.90904907273316;5.73275161113147;5.51404826308797;5.10577394729541;6.06240208502975;6.41085139016933
USH1C;USH1 protein network component harmonin;3.81050504443507;3.58966726865562;3.95848895266411;4.0675969967416;3.84525336191856;3.68250499600292;3.75015512708874;3.84409435062605;3.82409627925794;3.77808342838121;4.09242125353761;4.29705598916039;3.84889396912232
GGCT;gamma-glutamylcyclotransferase;7.69270093850144;7.62404615798434;7.71073068901432;7.33014530013542;7.8409299556181;7.65039346793131;7.71428254795698;7.17227903465121;7.44260316911341;6.92756622926086;7.95320846923918;7.42534723478982;7.64711393900412
DBF4;DBF4 zinc finger;4.99897973560697;4.80703146231565;4.94895428953217;4.7613332833059;4.03289138359;5.08252393004511;5.13378628172163;4.9318109397172;5.16799418343315;5.13199679291273;6.42025215234059;5.24631584919565;5.26630910139328
TBXA2R;thromboxane A2 receptor;5.00269236759649;5.13118644127938;5.30703077184221;5.33317710996493;4.73500170073709;5.14856614585275;5.35574920393351;4.64190020309837;4.89689627197275;4.17527647850024;5.55995688793477;5.27734182111279;5.36738794164953
NA;NA;7.79550328705201;8.01800573212232;7.7758742709112;8.18784022850027;8.56635032570819;8.7003084063519;8.02282252735153;9.42108815050077;9.38913113486407;9.40290707601042;7.95754765347679;7.74443088307064;7.800938133167
LGALS14;galectin 14;3.35641369737847;3.42846516211646;3.63506669795778;3.47755586616228;3.37500001913229;3.31266920655776;3.09734172846167;3.37500001913229;3.17753277019817;3.21784909064035;3.64669154473195;3.24248725619046;3.40359422100449
COX10;cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10;6.57336933507835;6.24528126351065;5.97216692870299;6.24528126351065;6.13164519094981;6.06668122333766;5.94728605606953;6.24528126351065;5.94971233982209;6.39055490828432;6.51702769999283;6.24528126351065;6.65727074494864
GTF2IRD1;GTF2I repeat domain containing 1;6.07920434908359;6.33910765529325;6.65811019092071;7.05731391582946;6.94151613976739;7.29313342490244;6.80909119511688;6.87740664155061;6.58860963561462;6.54075258548218;6.54701953106771;6.78646017259961;6.78628469429268
PAF1;PAF1 homolog, Paf1/RNA polymerase II complex component;7.47442034963266;7.4654986678698;7.39867819617008;7.32007485385373;7.3451167712785;7.42831678740094;7.46599669217651;7.48441615646239;7.47355555864289;7.44309311048577;7.01161845581243;7.74208211930317;7.85161292119871
VPS41;VPS41 subunit of HOPS complex;8.86630171502119;9.00108746546663;8.85501381387971;8.66403539857086;8.80712990806103;8.86830090454977;8.88329907826499;8.47815486252184;8.56549878109745;8.79155955969031;8.85501381387971;9.11793688915083;8.85044379246243
ARHGAP44;Rho GTPase activating protein 44;3.72535773924379;3.90559555949914;4.20408121689304;3.93453499848876;3.88763746646596;4.0322037407387;3.9720169837705;3.79421742081621;3.86001538482818;4.24080425031941;3.9851096040084;3.86986798706854;3.6454325616133
ELAC2;elaC ribonuclease Z 2;6.71408663159564;6.28426600020571;6.41607183496555;6.3846641162894;6.3846641162894;6.04053576527046;6.54470910866311;5.64821450094352;5.54863196600872;5.19501137473496;6.69571607475186;7.48005145808821;7.71020813827148
SCIN;scinderin;4.90903004043701;4.42192884339272;4.94250760559436;4.94911103903375;5.15308721587458;4.99734279084778;5.06675970138323;3.9984910607007;4.23810142628871;3.79161358205461;5.37229404428564;6.00117072093101;5.60699812115124
ARSD;arylsulfatase D;5.67686738044968;5.45836866095061;5.52563500120217;5.42815372760888;5.4098272085855;5.46161584471933;5.68423766356612;5.1005053912528;4.94872848971924;5.099072985639;5.63800308309352;5.83189620747481;5.70930923183506
PNPLA4;patatin like phospholipase domain containing 4;6.75512552260815;6.43413266926944;7.12943692712959;6.98735475542297;6.8685507036066;6.70498315378239;7.2170986879498;6.76914918489355;6.7563446651793;6.6236790909979;7.53268911971635;7.20758114349639;6.81052919877138
MYH13;myosin heavy chain 13;2.9503352068758;2.9503352068758;2.91309126343366;2.86857640721944;2.98736889891041;2.97136675659018;2.80231929018758;2.99515947821857;2.90841154268139;2.78461816308126;3.44670461091872;3.05632526250178;2.97960073753161
NA;NA;4.146114832803;4.56818093874887;4.67032471305137;4.73477734642056;4.46016584967858;4.67908621302777;4.72384762029572;5.2443895660142;4.86951206332158;5.02373666940887;5.20990450980413;4.30978367113115;4.50767459573795
UPP2;uridine phosphorylase 2;3.63068952639213;3.65785566665198;3.52738217585706;3.6602630576794;3.8867882015903;4.05729965739618;3.8520054766132;3.5731358961909;3.69562065322374;3.76417496540304;3.93091120660605;3.74743911678112;3.57620697714969
MARK4;microtubule affinity regulating kinase 4;6.65064001897185;6.53489552737302;6.4529458360847;6.84951848764601;7.07074855140792;7.13323289314608;6.80409618156064;6.78688352128657;6.81934377027787;6.67531737957983;6.38054062099292;6.76071816831463;6.63239475314541
PROM1;prominin 1;2.94231839694458;2.95518874555069;2.87165353439393;2.9185982471981;2.76043920742139;2.79740371516201;2.83025265701736;2.87165353439393;2.79740371516201;2.74851941010174;3.24765781326234;2.96062886879125;2.87165353439393
CCDC124;coiled-coil domain containing 124;6.3156757265905;5.87495682794458;6.15407849299981;6.05142252722739;6.22479262027486;5.97106476388206;6.44320950968691;6.5546795130656;6.60659030768234;6.80866750104454;6.45740907122582;6.84425360871371;6.86189026545865
PAFAH1B1;platelet activating factor acetylhydrolase 1b regulatory subunit 1;9.3351328642019;9.0507766249937;9.07841869507539;9.16606267722716;9.1770558044524;8.9945686161916;9.38765131855376;8.68736990373556;8.61075396312018;8.88978435558576;9.3978171918365;9.69049899046145;9.70955266552552
NOS2;nitric oxide synthase 2;3.81599258516313;3.82675696778492;3.81178938389129;3.82675696778492;3.82739002464169;3.87269753299099;3.85749522920063;3.75540449136675;4.00086475979883;3.48915642366942;4.20249775809312;3.71976948345297;3.75783096068925
DNAH9;dynein axonemal heavy chain 9;3.31625401667503;3.35903240310415;3.47874840542599;3.35903240310415;3.35903240310415;3.31871776435295;3.1627645481303;3.35903240310415;3.40616205343963;3.31931940646866;3.81947540752873;3.43139795508935;3.34562876359587
KIAA0100;KIAA0100;7.72108059982121;7.54499214641699;7.61822089736328;7.54149401006775;7.35319270289966;7.31691445995417;7.65226574668966;7.20620133032756;7.23635045043312;7.33971437481112;7.88337760758578;8.24361443470861;8.40631182890375
SLC13A2;solute carrier family 13 member 2;3.84458348451862;3.84458348451862;4.0208187287283;3.98603977230914;4.02030684980446;3.86923291961913;3.77206485328081;3.78091559722881;3.45921324858109;3.6999289861883;3.84458348451862;4.19230842117567;3.73010909417266
GAS7;growth arrest specific 7;4.905545325331;4.90266288724685;4.73415860120574;4.905545325331;5.25968080024818;5.27122226454459;5.49250313718753;4.46440609428788;4.53800388012587;4.64050915008762;5.43762460027683;5.03552892417028;5.16812396979201
TRAPPC6A;trafficking protein particle complex subunit 6A;6.25941966265856;6.52923974427317;6.43697006114956;6.30971437425316;6.25941966265856;6.3320174805441;5.91783177008282;5.82716034654409;6.14554731048953;5.58601123600956;6.07794618697509;6.27452640635493;6.43085466858922
MATK;megakaryocyte-associated tyrosine kinase;4.76591216040542;4.83463805848767;4.92913209636519;4.9638354965877;4.83463805848767;4.60520192989972;4.6843363991839;4.8797048812179;4.83463805848767;4.83463805848767;4.9600516537924;5.09292292006012;4.76350426212093
CEACAM7;CEA cell adhesion molecule 7;3.00199907777443;3.1066880972925;3.07922094598549;2.83918203779633;3.07922094598549;3.20146765737889;3.12233191793081;3.07922094598549;2.95453198636442;3.0471427348206;3.66094894852719;3.13013100503832;3.07922094598549
CD79B;CD79b molecule;3.79943629333093;3.90939595657048;3.79943629333093;3.79943629333093;3.74203871347992;4.03401524767325;3.69883455595978;3.75128240742248;3.74802829104346;3.75580283533529;4.14762811771126;3.90742589605791;3.73561018482882
